alloc_size_	src/storage/memtable/ob_memtable_context.h:257	ATOMIC_STORE	0	0	1
alloc_size_	src/storage/memtable/ob_memtable_context.h:270	ATOMIC_STORE	0	0	1
alloc_size_	src/storage/memtable/ob_memtable_context.h:282	ATOMIC_FAA	0	0	1
alloc_success_count_	src/oblib/lib/oblog/ob_log.cpp:1689	ATOMIC_AAF	0	0	1
alloc_times_	src/storage/multi_data_source/ob_mds_event_buffer.h:248	ATOMIC_LOAD	0	1	1
alloc_times_	src/storage/multi_data_source/runtime_utility/common_define.cpp:33	ATOMIC_LOAD	0	1	1
alloc_times_	src/storage/multi_data_source/runtime_utility/common_define.cpp:40	ATOMIC_INC	0	0	1
alloc_times_	src/storage/multi_data_source/runtime_utility/common_define.cpp:61	ATOMIC_LOAD	0	1	1
alloc_total_count_	src/sql/session/ob_sql_session_mgr.cpp:183	ATOMIC_FAA	0	0	1
alloc_wait_count_	src/oblib/lib/oblog/ob_log.cpp:1672	ATOMIC_AAF	0	0	1
allocated_	src/storage/allocator/ob_fifo_arena.cpp:183	ATOMIC_FAA	0	0	1
allocated_	src/storage/allocator/ob_fifo_arena.cpp:213	ATOMIC_FAA	0	0	1
allocated_	src/storage/allocator/ob_fifo_arena.h:52	ATOMIC_FAA	0	0	1
allocated_	src/storage/allocator/ob_fifo_arena.h:147	ATOMIC_LOAD	0	0	1
allocated_	src/storage/allocator/ob_fifo_arena.h:148	ATOMIC_FAA	0	0	1
allocated_	src/storage/allocator/ob_fifo_arena.h:181	ATOMIC_LOAD	0	0	1
allocator_	src/logservice/ob_log_allocator_mgr.cpp:70	ATOMIC_LOAD	0	0	1
allocator_	src/logservice/ob_log_allocator_mgr.cpp:114	ATOMIC_LOAD	0	0	1
allocator_	src/logservice/ob_log_allocator_mgr.cpp:118	ATOMIC_BCAS	0	0	1
allocator_	src/logservice/ob_log_allocator_mgr.cpp:119	ATOMIC_LOAD	0	0	1
allocator_	src/logservice/ob_log_allocator_mgr.cpp:125	ATOMIC_LOAD	0	0	1
allocator_	src/logservice/ob_log_allocator_mgr.cpp:141	ATOMIC_LOAD	0	0	1
append_cnt_array_	src/logservice/palf/log_sliding_window.cpp:341	ATOMIC_INC	1	0	1
append_cnt_array_	src/logservice/palf/log_sliding_window.cpp:1064	ATOMIC_LOAD	1	0	1
append_cnt_array_	src/logservice/palf/log_sliding_window.cpp:1065	ATOMIC_STORE	1	0	1
appended_	src/storage/memtable/mvcc/ob_tx_callback_list.cpp:814	ATOMIC_SAF	0	0	1
application_wait_time_	src/sql/engine/ob_physical_plan.cpp:373	ATOMIC_AAF	0	1	1
apwait_total_	src/sql/monitor/ob_sql_stat_record.cpp:352	ATOMIC_AAF	0	0	1
apwait_total_	src/sql/monitor/ob_sql_stat_record.cpp:380	ATOMIC_AAF	0	0	1
async_task_ref_cnt_	src/observer/vector_index/ob_vector_index_async_task_util.h:248	ATOMIC_INC	0	0	1
async_task_ref_cnt_	src/observer/vector_index/ob_vector_index_async_task_util.h:249	ATOMIC_DEC	0	0	1
async_task_ref_cnt_	src/observer/vector_index/ob_vector_index_async_task_util.h:250	ATOMIC_LOAD	0	0	1
atomic	src/oblib/lib/atomic/ob_atomic_reference.cpp:57	ATOMIC_LOAD	0	1	1
atomic	src/oblib/lib/atomic/ob_atomic_reference.cpp:66	ATOMIC_BCAS	0	1	1
atomic	src/oblib/lib/atomic/ob_atomic_reference.cpp:85	ATOMIC_LOAD	0	1	1
atomic	src/oblib/lib/atomic/ob_atomic_reference.cpp:96	ATOMIC_BCAS	0	1	1
atomic	src/oblib/lib/atomic/ob_atomic_reference.cpp:114	ATOMIC_LOAD	0	1	1
atomic	src/oblib/lib/atomic/ob_atomic_reference.cpp:125	ATOMIC_BCAS	0	1	1
atomic	src/oblib/lib/atomic/ob_atomic_reference.cpp:143	ATOMIC_LOAD	0	1	1
atomic	src/oblib/lib/atomic/ob_atomic_reference.cpp:156	ATOMIC_BCAS	0	1	1
atomic	src/share/cache/ob_kvcache_struct.cpp:141	ATOMIC_LOAD	0	1	1
atomic	src/share/cache/ob_kvcache_struct.cpp:149	ATOMIC_BCAS	0	1	1
atomic	src/share/cache/ob_kvcache_struct.cpp:227	ATOMIC_BCAS	0	1	1
available_buffer_size_	src/logservice/palf/log_group_buffer.cpp:43	ATOMIC_STORE	0	0	1
available_buffer_size_	src/logservice/palf/log_group_buffer.cpp:72	ATOMIC_STORE	0	0	1
available_buffer_size_	src/logservice/palf/log_group_buffer.cpp:97	ATOMIC_STORE	0	0	1
available_buffer_size_	src/logservice/palf/log_group_buffer.cpp:337	ATOMIC_STORE	0	0	1
available_buffer_size_	src/logservice/palf/log_group_buffer.cpp:345	ATOMIC_LOAD	0	0	1
avg_bw_	src/share/io/ob_io_struct.cpp:454	ATOMIC_STORE	0	1	1
base_row_count_	src/storage/tx/ob_trans_define.h:974	ATOMIC_SET	0	0	1
baseline_schema_version_	src/share/schema/ob_schema_store.h:48	ATOMIC_LOAD	0	0	1
bcond_	src/oblib/lib/thread/ob_queue_thread.cpp:48	ATOMIC_CAS	0	0	1
bcond_	src/oblib/lib/thread/ob_queue_thread.cpp:63	ATOMIC_CAS	0	0	1
bcond_	src/oblib/lib/thread/ob_queue_thread.cpp:72	ATOMIC_CAS	0	0	1
bcond_	src/oblib/lib/thread/ob_queue_thread.cpp:92	ATOMIC_CAS	0	0	1
bcond_	src/oblib/lib/thread/ob_queue_thread.cpp:101	ATOMIC_CAS	0	0	1
begin_sn_	src/logservice/palf/fixed_sliding_window.h:327	ATOMIC_BCAS	0	0	1
begin_sn_	src/logservice/palf/fixed_sliding_window.h:420	ATOMIC_LOAD	0	0	1
begin_sn_	src/oblib/lib/container/ob_ext_ring_buffer_impl.h:330	ATOMIC_LOAD	0	0	1
begin_sn_	src/oblib/lib/container/ob_ext_ring_buffer_impl.h:337	ATOMIC_STORE	0	0	1
bf_access_cnt_	src/sql/plan_cache/ob_plan_cache_util.h:795	ATOMIC_AAF	0	0	1
bf_filter_cnt_	src/sql/plan_cache/ob_plan_cache_util.h:794	ATOMIC_AAF	0	0	1
bits_array_	src/sql/engine/px/ob_px_bloom_filter.cpp:251	ATOMIC_CAS	1	0	1
bits_array_	src/sql/engine/px/ob_px_bloom_filter.cpp:271	ATOMIC_CAS	1	0	1
blk_	src/oblib/lib/allocator/ob_simple_fifo_alloc.h:86	ATOMIC_LOAD	0	0	1
blk_	src/oblib/lib/allocator/ob_simple_fifo_alloc.h:87	ATOMIC_BCAS	0	0	1
blk_	src/oblib/lib/allocator/ob_simple_fifo_alloc.h:88	ATOMIC_TAS	0	0	1
blk_	src/oblib/lib/allocator/ob_slice_alloc.h:311	ATOMIC_LOAD	0	0	1
blk_	src/oblib/lib/allocator/ob_slice_alloc.h:312	ATOMIC_BCAS	0	0	1
blk_	src/oblib/lib/allocator/ob_slice_alloc.h:313	ATOMIC_TAS	0	0	1
blk_	src/oblib/lib/allocator/ob_vslice_alloc.h:103	ATOMIC_LOAD	0	0	1
blk_	src/oblib/lib/allocator/ob_vslice_alloc.h:104	ATOMIC_BCAS	0	0	1
blk_	src/oblib/lib/allocator/ob_vslice_alloc.h:105	ATOMIC_TAS	0	0	1
block_all_	src/storage/tx/ob_trans_ctx_mgr_v4.cpp:566	ATOMIC_STORE	0	0	1
block_all_	src/storage/tx/ob_trans_ctx_mgr_v4.cpp:591	ATOMIC_STORE	0	0	1
block_all_	src/storage/tx/ob_trans_ctx_mgr_v4.h:442	ATOMIC_LOAD	0	0	1
block_ch_cnt_	src/sql/dtl/ob_dtl_flow_control.h:136	ATOMIC_LOAD	0	0	1
block_ch_cnt_	src/sql/dtl/ob_dtl_flow_control.h:145	ATOMIC_AAF	0	0	1
block_ch_cnt_	src/sql/dtl/ob_dtl_flow_control.h:148	ATOMIC_SAF	0	0	1
block_ch_cnt_	src/sql/dtl/ob_dtl_flow_control.h:152	ATOMIC_LOAD	0	0	1
block_ch_cnt_	src/sql/dtl/ob_dtl_flow_control.h:272	ATOMIC_LOAD	0	0	1
block_cnt_in_use_	src/logservice/ob_server_log_block_mgr.cpp:227	ATOMIC_INC	0	0	1
block_cnt_in_use_	src/logservice/ob_server_log_block_mgr.cpp:252	ATOMIC_DEC	0	0	1
block_cnt_in_use_	src/logservice/ob_server_log_block_mgr.cpp:290	ATOMIC_STORE	0	0	1
block_cnt_in_use_	src/logservice/ob_server_log_block_mgr.cpp:332	ATOMIC_LOAD	0	0	1
block_index_generator_	src/storage/tmp_file/ob_tmp_file_block_manager.cpp:555	ATOMIC_AAF	0	0	1
block_normal_tx_	src/storage/tx/ob_trans_ctx_mgr_v4.cpp:578	ATOMIC_STORE	0	0	1
block_normal_tx_	src/storage/tx/ob_trans_ctx_mgr_v4.cpp:602	ATOMIC_STORE	0	0	1
block_normal_tx_	src/storage/tx/ob_trans_ctx_mgr_v4.h:439	ATOMIC_LOAD	0	0	1
block_tx_	src/storage/tx/ob_trans_ctx_mgr_v4.cpp:551	ATOMIC_STORE	0	0	1
block_tx_	src/storage/tx/ob_trans_ctx_mgr_v4.cpp:590	ATOMIC_STORE	0	0	1
block_tx_	src/storage/tx/ob_trans_ctx_mgr_v4.h:436	ATOMIC_LOAD	0	0	1
blocked	src/sql/dtl/ob_dtl_flow_control.h:259	ATOMIC_SET	0	0	1
blocked	src/sql/dtl/ob_dtl_flow_control.h:266	ATOMIC_SET	0	0	1
blocked	src/sql/dtl/ob_dtl_flow_control.h:272	ATOMIC_LOAD	0	0	1
blocked_dfc_cnt_	src/sql/dtl/ob_dtl_fc_server.h:84	ATOMIC_LOAD	0	0	1
blocked_dfc_cnt_	src/sql/dtl/ob_dtl_fc_server.h:240	ATOMIC_INC	0	0	1
blocked_dfc_cnt_	src/sql/dtl/ob_dtl_fc_server.h:246	ATOMIC_SAF	0	0	1
bucket_ptr	src/share/cache/ob_kvcache_map.cpp:246	ATOMIC_SET	0	0	1
