defining_file	declaring_file	definitions	scopes
src/storage/blocksstable/encoding/ob_inter_column_substring_encoder.cpp	src/storage/blocksstable/encoding/ob_inter_column_substring_encoder.h	14	oceanbase::blocksstable::ObInterColSubStrEncoder=14
src/storage/blocksstable/encoding/ob_micro_block_decoder.cpp	src/storage/blocksstable/encoding/ob_micro_block_decoder.h	63	oceanbase::blocksstable::ObMicroBlockDecoder=37;oceanbase::blocksstable::ObIEncodeBlockReader=14;oceanbase::blocksstable::ObEncodeBlockGetReader=8
src/storage/blocksstable/encoding/ob_micro_block_encoder.cpp	src/storage/blocksstable/encoding/ob_micro_block_encoder.h	40	oceanbase::blocksstable::ObMicroBlockEncoder=40
src/storage/blocksstable/encoding/ob_multi_prefix_tree.cpp	src/storage/blocksstable/encoding/ob_multi_prefix_tree.h	18	oceanbase::blocksstable::ObMultiPrefixTree=11;oceanbase::blocksstable::ObMultiPrefixTreeFactory=5;oceanbase::blocksstable::ObMultiPrefixTree::HashTable=2
src/storage/blocksstable/encoding/ob_new_column_decoder.cpp	src/storage/blocksstable/encoding/ob_new_column_decoder.h	6	oceanbase::blocksstable::ObNewColumnCommonDecoder=6
src/storage/blocksstable/encoding/ob_raw_decoder.cpp	src/storage/blocksstable/encoding/ob_raw_decoder.h	31	oceanbase::blocksstable::ObRawDecoder=19;oceanbase::blocksstable::RawCompareFunctionFactory=4;oceanbase::blocksstable::RawAggFunctionFactory=3
src/storage/blocksstable/encoding/ob_raw_encoder.cpp	src/storage/blocksstable/encoding/ob_raw_encoder.h	12	oceanbase::blocksstable::ObRawEncoder=12
src/storage/blocksstable/encoding/ob_rle_decoder.cpp	src/storage/blocksstable/encoding/ob_rle_decoder.h	21	oceanbase::blocksstable::ObRLEDecoder=21
src/storage/blocksstable/encoding/ob_rle_encoder.cpp	src/storage/blocksstable/encoding/ob_rle_encoder.h	12	oceanbase::blocksstable::ObRLEEncoder=12
src/storage/blocksstable/encoding/ob_string_diff_decoder.cpp	src/storage/blocksstable/encoding/ob_string_diff_decoder.h	6	oceanbase::blocksstable::ObStringDiffDecoder=6
src/storage/blocksstable/encoding/ob_string_diff_encoder.cpp	src/storage/blocksstable/encoding/ob_string_diff_encoder.h	13	oceanbase::blocksstable::ObStringDiffEncoder=13
src/storage/blocksstable/encoding/ob_string_prefix_decoder.cpp	src/storage/blocksstable/encoding/ob_string_prefix_decoder.h	6	oceanbase::blocksstable::ObStringPrefixDecoder=6
src/storage/blocksstable/encoding/ob_string_prefix_encoder.cpp	src/storage/blocksstable/encoding/ob_string_prefix_encoder.h	13	oceanbase::blocksstable::ObStringPrefixEncoder=13
src/storage/blocksstable/index_block/ob_agg_row_struct.cpp	src/storage/blocksstable/index_block/ob_agg_row_struct.h	18	oceanbase::blocksstable::ObAggRowReader=9;oceanbase::blocksstable::ObAggRowWriter=8;oceanbase::blocksstable::ObAggRowHeader=1
src/storage/blocksstable/index_block/ob_clustered_index_block_writer.cpp	src/storage/blocksstable/index_block/ob_clustered_index_block_writer.h	16	oceanbase::blocksstable::ObClusteredIndexBlockWriter=16
src/storage/blocksstable/index_block/ob_ddl_index_block_row_iterator.cpp	src/storage/blocksstable/index_block/ob_ddl_index_block_row_iterator.h	17	oceanbase::blocksstable::ObDDLIndexBlockRowIterator=17
src/storage/blocksstable/index_block/ob_ddl_sstable_scan_merge.cpp	src/storage/blocksstable/index_block/ob_ddl_sstable_scan_merge.h	4	oceanbase::blocksstable::ObDDLSSTableMergeLoserTreeCompare=4
src/storage/blocksstable/index_block/ob_index_block_aggregator.cpp	src/storage/blocksstable/index_block/ob_index_block_aggregator.h	84	oceanbase::blocksstable::ObISkipIndexAggregator=13;oceanbase::blocksstable::ObColSumAggregator=12;oceanbase::blocksstable::ObIColAggregator=7
src/storage/blocksstable/index_block/ob_index_block_bare_iterator.cpp	src/storage/blocksstable/index_block/ob_index_block_bare_iterator.h	5	oceanbase::blocksstable::ObIndexBlockBareIterator=5
src/storage/blocksstable/index_block/ob_index_block_builder.cpp	src/storage/blocksstable/index_block/ob_index_block_builder.h	133	oceanbase::blocksstable::ObSSTableIndexBuilder=43;oceanbase::blocksstable::ObBaseIndexBlockBuilder=21;oceanbase::blocksstable::ObDataIndexBlockBuilder=21
src/storage/blocksstable/index_block/ob_index_block_dual_meta_iterator.cpp	src/storage/blocksstable/index_block/ob_index_block_dual_meta_iterator.h	5	oceanbase::blocksstable::ObDualMacroMetaIterator=5
src/storage/blocksstable/index_block/ob_index_block_dumper.cpp	src/storage/blocksstable/index_block/ob_index_block_dumper.h	41	oceanbase::blocksstable::ObIndexBlockLoader=16;oceanbase::blocksstable::ObBaseIndexBlockDumper=15;oceanbase::blocksstable::ObIndexTreeBlockDumper=6
src/storage/blocksstable/index_block/ob_index_block_macro_iterator.cpp	src/storage/blocksstable/index_block/ob_index_block_macro_iterator.h	18	oceanbase::blocksstable::ObIndexBlockMacroIterator=12;oceanbase::blocksstable::ObMacroBlockDesc=3;oceanbase::blocksstable::ObMicroIndexRowItem=3
src/storage/blocksstable/index_block/ob_index_block_row_scanner.cpp	src/storage/blocksstable/index_block/ob_index_block_row_scanner.h	68	oceanbase::blocksstable::ObIndexBlockRowScanner=18;oceanbase::blocksstable::ObTFMIndexBlockRowIterator=18;oceanbase::blocksstable::ObRAWIndexBlockRowIterator=16
src/storage/blocksstable/index_block/ob_index_block_row_struct.cpp	src/storage/blocksstable/index_block/ob_index_block_row_struct.h	31	oceanbase::blocksstable::ObIndexBlockRowParser=11;oceanbase::blocksstable::ObIndexBlockRowBuilder=10;oceanbase::blocksstable::ObIndexBlockRowHeader=6
src/storage/blocksstable/index_block/ob_index_block_tree_cursor.cpp	src/storage/blocksstable/index_block/ob_index_block_tree_cursor.h	53	oceanbase::blocksstable::ObIndexBlockTreeCursor=35;oceanbase::blocksstable::ObIndexBlockTreePath::PathItemStack=8;oceanbase::blocksstable::ObIndexBlockTreePath=7
src/storage/blocksstable/index_block/ob_index_block_util.cpp	src/storage/blocksstable/index_block/ob_index_block_util.h	5	oceanbase::blocksstable::ObSkipIndexColMeta=2;oceanbase::blocksstable::check_skip_index_valid=1;oceanbase::blocksstable::get_prefix_for_string_tc_datum=1
src/storage/blocksstable/index_block/ob_macro_meta_temp_store.cpp	src/storage/blocksstable/index_block/ob_macro_meta_temp_store.h	21	oceanbase::blocksstable::ObMacroMetaTempStore=10;oceanbase::blocksstable::ObMacroMetaTempStore::StoreItem=6;oceanbase::blocksstable::ObMacroMetaTempStoreIter=5
src/storage/blocksstable/index_block/ob_skip_index_filter_executor.cpp	src/storage/blocksstable/index_block/ob_skip_index_filter_executor.h	14	oceanbase::blocksstable::ObSkipIndexFilterExecutor=14
src/storage/blocksstable/index_block/ob_sstable_index_scanner.cpp	src/storage/blocksstable/index_block/ob_sstable_index_scanner.h	26	oceanbase::blocksstable::ObSSTableIndexScanner=11;oceanbase::blocksstable::ObSSTableIndexBlockLevelScanner=10;oceanbase::blocksstable::ObSSTableIndexRow=2
src/storage/blocksstable/index_block/ob_sstable_meta_info.cpp	src/storage/blocksstable/index_block/ob_sstable_meta_info.h	43	oceanbase::blocksstable::ObSSTableMacroInfo=23;oceanbase::blocksstable::ObRootBlockInfo=16;oceanbase::blocksstable::ObMacroIdIterator=4
src/storage/blocksstable/index_block/ob_sstable_sec_meta_iterator.cpp	src/storage/blocksstable/index_block/ob_sstable_sec_meta_iterator.h	11	oceanbase::blocksstable::ObSSTableSecMetaIterator=11
src/storage/blocksstable/ob_batch_datum_rows.cpp	src/storage/blocksstable/ob_batch_datum_rows.h	2	oceanbase::blocksstable::ObBatchDatumRows=2
src/storage/blocksstable/ob_block_manager.cpp	src/storage/blocksstable/ob_block_manager.h	69	oceanbase::blocksstable::ObBlockManager=47;oceanbase::blocksstable::ObBlockManager::InspectBadBlockTask=9;oceanbase::blocksstable::ObMacroBlockRewriteSeqGenerator=4
src/storage/blocksstable/ob_block_manager.cpp	src/storage/blocksstable/ob_io_bench_controller.h	5	oceanbase::storage::ObIOBenchController=5
src/storage/blocksstable/ob_block_sstable_struct.cpp	src/storage/blocksstable/ob_block_sstable_struct.h	42	oceanbase::blocksstable::ObRecordHeaderV3=9;oceanbase::blocksstable::ObSSTableColumnMeta=9;oceanbase::blocksstable::ObSSTablePair=6
src/storage/blocksstable/ob_block_writer_concurrent_guard.cpp	src/storage/blocksstable/ob_block_writer_concurrent_guard.h	3	oceanbase::blocksstable::ObBlockWriterConcurrentGuard=3
src/storage/blocksstable/ob_bloom_filter_cache.cpp	src/storage/blocksstable/ob_bloom_filter_cache.h	39	oceanbase::blocksstable::ObBloomFilter=12;oceanbase::blocksstable::ObBloomFilterCacheValue=12;oceanbase::blocksstable::ObBloomFilterCache=8
src/storage/blocksstable/ob_column_checksum_struct.cpp	src/storage/blocksstable/ob_column_checksum_struct.h	9	oceanbase::blocksstable::ObColumnCkmStruct=9
src/storage/blocksstable/ob_data_buffer.cpp	src/storage/blocksstable/ob_data_buffer.h	6	oceanbase::blocksstable::ObSelfBufferWriter=6
src/storage/blocksstable/ob_data_macro_block_merge_writer.cpp	src/storage/blocksstable/ob_data_macro_block_merge_writer.h	11	oceanbase::blocksstable::ObDataMacroBlockMergeWriter=11
src/storage/blocksstable/ob_data_store_desc.cpp	src/storage/blocksstable/ob_data_store_desc.h	36	oceanbase::blocksstable::ObColDataStoreDesc=12;oceanbase::blocksstable::ObDataStoreDesc=12;oceanbase::blocksstable::ObStaticDataStoreDesc=8
src/storage/blocksstable/ob_datum_row.cpp	src/data_plane/api/data_plane/blocksstable/ob_datum_row.h	34	oceanbase::blocksstable::ObDatumRow=19;oceanbase::blocksstable::ObDmlRowFlag=6;oceanbase::blocksstable::ObMultiVersionRowFlag=6
src/storage/blocksstable/ob_datum_row.cpp	src/storage/blocksstable/ob_datum_row.h	6	oceanbase::blocksstable::ObGhostRowUtil=2;oceanbase::blocksstable::ObNewRowBuilder=2;oceanbase::blocksstable::ObConstDatumRow=1
src/storage/blocksstable/ob_datum_row_store.cpp	src/storage/blocksstable/ob_datum_row_store.h	11	oceanbase::blocksstable::ObDatumRowStore=6;oceanbase::blocksstable::ObDatumRowStore::BlockList=3;oceanbase::blocksstable::ObDatumRowStore::Iterator=2
src/storage/blocksstable/ob_datum_row_utils.cpp	src/data_plane/api/data_plane/blocksstable/ob_datum_row_factory.h	2	oceanbase::data_plane::create_datum_row=1;oceanbase::data_plane::create_datum_rows=1
src/storage/blocksstable/ob_datum_row_utils.cpp	src/storage/blocksstable/ob_datum_row_utils.h	4	oceanbase::blocksstable::ObDatumRowUtils=4
src/storage/blocksstable/ob_datum_rowkey.cpp	src/storage/blocksstable/ob_datum_rowkey.h	32	oceanbase::blocksstable::ObDatumRowkey=21;oceanbase::blocksstable::ObCommonDatumRowkey=4;oceanbase::blocksstable::ObDatumRowkeyHelper=4
src/storage/blocksstable/ob_datum_rowkey_vector.cpp	src/storage/blocksstable/ob_datum_rowkey_vector.h	26	oceanbase::blocksstable::ObRowkeyVector=16;oceanbase::blocksstable::ObColumnVector=10
src/storage/blocksstable/ob_fuse_row_cache.cpp	src/storage/blocksstable/ob_fuse_row_cache.h	16	oceanbase::blocksstable::ObFuseRowCacheKey=6;oceanbase::blocksstable::ObFuseRowCacheKeyBase=4;oceanbase::blocksstable::ObFuseRowCacheValue=4
src/storage/blocksstable/ob_imicro_block_reader.cpp	src/storage/blocksstable/ob_imicro_block_reader.h	4	oceanbase::blocksstable::ObIMicroBlockReader=4
src/storage/blocksstable/ob_imicro_block_writer.cpp	src/storage/blocksstable/ob_imicro_block_writer.h	7	oceanbase::blocksstable::ObMicroBlockDesc=4;oceanbase::blocksstable::ObIMicroBlockWriter=2;oceanbase::blocksstable::ObMicroBufferWriter=1
src/storage/blocksstable/ob_kvcache_pointer_swizzle.cpp	src/storage/blocksstable/ob_kvcache_pointer_swizzle.h	11	oceanbase::common::ObPointerSwizzleNode=9;oceanbase::common::ObPointerSwizzleNode::ObPointerSwizzleGuard=2
src/storage/blocksstable/ob_kvcache_pre_warmer.cpp	src/storage/blocksstable/ob_kvcache_pre_warmer.h	20	oceanbase::common::ObDataBlockCachePreWarmer=14;oceanbase::common::ObIndexBlockCachePreWarmer=6
src/storage/blocksstable/ob_logic_macro_id.cpp	src/storage/blocksstable/ob_logic_macro_id.h	22	oceanbase::blocksstable::ObLogicMacroBlockId=12;oceanbase::blocksstable::ObLogicMicroBlockId=7;oceanbase::blocksstable::ObMacroDataSeq=3
src/storage/blocksstable/ob_macro_block.cpp	src/storage/blocksstable/ob_macro_block.h	27	oceanbase::blocksstable::ObMacroBlock=21;oceanbase::blocksstable::ObMicroBlockCompressor=6
src/storage/blocksstable/ob_macro_block_bare_iterator.cpp	src/storage/blocksstable/ob_macro_block_bare_iterator.h	32	oceanbase::blocksstable::ObMicroBlockBareIterator=21;oceanbase::blocksstable::ObMacroBlockRowBareIterator=11
src/storage/blocksstable/ob_macro_block_checker.cpp	src/storage/blocksstable/ob_macro_block_checker.h	9	oceanbase::blocksstable::ObSSTableMacroBlockChecker=9
src/storage/blocksstable/ob_macro_block_common_header.cpp	src/storage/blocksstable/ob_macro_block_common_header.h	8	oceanbase::blocksstable::ObMacroBlockCommonHeader=8
src/storage/blocksstable/ob_macro_block_flusher.cpp	src/storage/blocksstable/ob_macro_block_flusher.h	2	oceanbase::blocksstable::ObIMacroBlockFlusher=2
src/storage/blocksstable/ob_macro_block_handle.cpp	src/storage/blocksstable/ob_macro_block_handle.h	16	oceanbase::blocksstable::ObMacroBlockHandle=11;oceanbase::blocksstable::ObStorageObjectsHandle=5
src/storage/blocksstable/ob_macro_block_id.cpp	src/storage/blocksstable/ob_macro_block_id.h	9	oceanbase::blocksstable::MacroBlockId=9
src/storage/blocksstable/ob_macro_block_meta.cpp	src/storage/blocksstable/ob_macro_block_meta.h	20	oceanbase::blocksstable::ObDataBlockMetaVal=10;oceanbase::blocksstable::ObDataMacroBlockMeta=10
src/storage/blocksstable/ob_macro_block_meta_mgr.cpp	src/storage/blocksstable/ob_macro_block_meta_mgr.h	1	oceanbase::blocksstable::ObMajorMacroBlockKey=1
src/storage/blocksstable/ob_macro_block_reader.cpp	src/storage/blocksstable/ob_macro_block_reader.h	20	oceanbase::blocksstable::ObSSTableDataBlockReader=13;oceanbase::blocksstable::ObMacroBlockReader=7
src/storage/blocksstable/ob_macro_block_struct.cpp	src/storage/blocksstable/ob_macro_block_struct.h	9	oceanbase::blocksstable::ObMacroBlocksWriteCtx=9
src/storage/blocksstable/ob_macro_block_writer.cpp	src/storage/blocksstable/ob_macro_block_writer.h	90	oceanbase::blocksstable::ObMacroBlockWriter=64;oceanbase::blocksstable::ObMicroBlockBufferHelper=9;oceanbase::blocksstable::ObMicroBlockAdaptiveSplitter=6
src/storage/blocksstable/ob_macro_seq_generator.cpp	src/storage/blocksstable/ob_macro_seq_generator.h	9	oceanbase::blocksstable::ObMacroIncSeqGenerator=4;oceanbase::blocksstable::ObMacroSkipSeqGenerator=4;oceanbase::blocksstable::ObMacroSeqParam=1
src/storage/blocksstable/ob_micro_block_cache.cpp	src/storage/blocksstable/ob_micro_block_cache.h	79	oceanbase::blocksstable::ObDataMicroBlockCache=14;oceanbase::blocksstable::ObMultiDataBlockIOCallback=10;oceanbase::blocksstable::ObIndexMicroBlockCache=9
src/storage/blocksstable/ob_micro_block_checksum_helper.cpp	src/storage/blocksstable/ob_micro_block_checksum_helper.h	6	oceanbase::blocksstable::ObMicroBlockChecksumHelper=6
src/storage/blocksstable/ob_micro_block_hash_index.cpp	src/storage/blocksstable/ob_micro_block_hash_index.h	7	oceanbase::blocksstable::ObMicroBlockHashIndexBuilder=6;oceanbase::blocksstable::ObMicroBlockHashIndex=1
src/storage/blocksstable/ob_micro_block_header.cpp	src/storage/blocksstable/ob_micro_block_header.h	14	oceanbase::blocksstable::ObMicroBlockHeader=14
src/storage/blocksstable/ob_micro_block_reader.cpp	src/storage/blocksstable/ob_micro_block_reader.h	26	oceanbase::blocksstable::ObMicroBlockReader=15;oceanbase::blocksstable::ObMicroBlockGetReader=6;oceanbase::blocksstable::ObIMicroBlockFlatReader=5
src/storage/blocksstable/ob_micro_block_row_getter.cpp	src/storage/blocksstable/ob_micro_block_row_getter.h	13	oceanbase::blocksstable::ObMicroBlockRowGetter=8;oceanbase::blocksstable::ObIMicroBlockRowFetcher=5
src/storage/blocksstable/ob_micro_block_row_lock_checker.cpp	src/storage/blocksstable/ob_micro_block_row_lock_checker.h	16	oceanbase::blocksstable::ObMicroBlockRowLockChecker=8;oceanbase::blocksstable::ObMicroBlockRowLockMultiChecker=8
src/storage/blocksstable/ob_micro_block_row_scanner.cpp	src/data_plane/api/data_plane/access/ob_micro_block_filter.h	1	oceanbase::data_plane::filter_micro_block=1
src/storage/blocksstable/ob_micro_block_row_scanner.cpp	src/storage/blocksstable/ob_micro_block_row_scanner.h	62	oceanbase::blocksstable::ObIMicroBlockRowScanner=30;oceanbase::blocksstable::ObMultiVersionMicroBlockRowScanner=17;oceanbase::blocksstable::ObMultiVersionMicroBlockMinorMergeRowScanner=10
src/storage/blocksstable/ob_micro_block_writer.cpp	src/storage/blocksstable/ob_micro_block_writer.h	17	oceanbase::blocksstable::ObMicroBlockWriter=17
src/storage/blocksstable/ob_object_manager.cpp	src/storage/blocksstable/ob_object_manager.h	24	oceanbase::blocksstable::ObObjectManager=23;oceanbase::blocksstable::ObStorageObjectOpt=1
src/storage/blocksstable/ob_row_cache.cpp	src/storage/blocksstable/ob_row_cache.h	16	oceanbase::blocksstable::ObRowCacheKey=7;oceanbase::blocksstable::ObRowCacheValue=5;oceanbase::blocksstable::ObRowCache=4
src/storage/blocksstable/ob_row_queue.cpp	src/storage/blocksstable/ob_row_queue.h	7	oceanbase::blocksstable::ObRowQueue=7
src/storage/blocksstable/ob_row_reader.cpp	src/storage/blocksstable/ob_row_reader.h	24	oceanbase::blocksstable::ObRowReader=14;oceanbase::blocksstable::ObClusterColumnReader=10
src/storage/blocksstable/ob_row_writer.cpp	src/storage/blocksstable/ob_row_writer.h	31	oceanbase::blocksstable::ObRowWriter=31
src/storage/blocksstable/ob_shared_macro_block_manager.cpp	src/storage/blocksstable/ob_shared_macro_block_manager.h	30	oceanbase::blocksstable::ObSharedMacroBlockMgr=25;oceanbase::blocksstable::ObBlockInfo=4;oceanbase::blocksstable::ObSharedMacroBlockMgr::ObBlockDefragmentationTask=1
src/storage/blocksstable/ob_simplified_sstable_macro_block_header.cpp	src/storage/blocksstable/ob_simplified_sstable_macro_block_header.h	8	oceanbase::blocksstable::ObSimplifiedSSTableMacroBlockHeader=8
src/storage/blocksstable/ob_sstable.cpp	src/storage/blocksstable/ob_sstable.h	60	oceanbase::blocksstable::ObSSTable=49;oceanbase::blocksstable::ObSSTableMetaCache=7;oceanbase::blocksstable::ObSSTableMetaHandle=2
src/storage/blocksstable/ob_sstable_macro_block_header.cpp	src/storage/blocksstable/ob_sstable_macro_block_header.h	14	oceanbase::blocksstable::ObSSTableMacroBlockHeader=11;oceanbase::blocksstable::ObSSTableMacroBlockHeader::FixedHeader=3
src/storage/blocksstable/ob_sstable_meta.cpp	src/storage/blocksstable/ob_sstable_meta.h	48	oceanbase::blocksstable::ObSSTableMeta=18;oceanbase::blocksstable::ObSSTableBasicMeta=11;oceanbase::blocksstable::ObTxContext=8
src/storage/blocksstable/ob_sstable_printer.cpp	src/storage/blocksstable/ob_sstable_printer.h	19	oceanbase::blocksstable::ObSSTablePrinter=19
src/storage/blocksstable/ob_storage_cache_suite.cpp	src/storage/blocksstable/ob_storage_cache_suite.h	6	oceanbase::blocksstable::ObStorageCacheSuite=6
src/storage/blocksstable/ob_storage_datum.cpp	src/data_plane/api/data_plane/blocksstable/ob_storage_datum.h	5	oceanbase::blocksstable::ObStorageDatumBuffer=5
src/storage/blocksstable/ob_storage_datum.cpp	src/data_plane/api/data_plane/blocksstable/ob_storage_datum_utils.h	9	oceanbase::blocksstable::ObStorageDatumUtils=8;oceanbase::blocksstable::ObStorageDatumCmpFunc=1
src/storage/blocksstable/ob_storage_object_handle.cpp	src/storage/blocksstable/ob_storage_object_handle.h	15	oceanbase::blocksstable::ObStorageObjectHandle=15
src/storage/blocksstable/ob_super_block_buffer_holder.cpp	src/storage/blocksstable/ob_super_block_buffer_holder.h	5	oceanbase::blocksstable::ObSuperBlockBufferHolder=5
src/storage/blockstore/ob_object_reader_writer.cpp	src/storage/blockstore/ob_object_reader_writer.h	65	oceanbase::storage::ObObjectReaderWriter=19;oceanbase::storage::ObObjectReadHandle=11;oceanbase::storage::ObObjectsWriteCtx=6
src/storage/checkpoint/ob_checkpoint_executor.cpp	src/storage/checkpoint/ob_checkpoint_executor.h	20	oceanbase::storage::checkpoint::ObCheckpointExecutor=20
src/storage/checkpoint/ob_data_checkpoint.cpp	src/storage/checkpoint/ob_data_checkpoint.h	49	oceanbase::storage::checkpoint::ObDataCheckpoint=36;oceanbase::storage::checkpoint::ObCheckpointDList=10;oceanbase::storage::checkpoint::ObCheckpointIterator=3
src/storage/checkpoint/ob_freeze_checkpoint.cpp	src/storage/checkpoint/ob_freeze_checkpoint.h	6	oceanbase::storage::checkpoint::ObFreezeCheckpoint=6
src/storage/compaction/filter/ob_mds_info_compaction_filter.cpp	src/storage/compaction/filter/ob_mds_info_compaction_filter.h	2	oceanbase::compaction::ObMdsInfoCompactionFilter=2
src/storage/compaction/filter/ob_tx_data_minor_filter.cpp	src/storage/compaction/filter/ob_tx_data_minor_filter.h	2	oceanbase::compaction::ObTxDataMinorFilter=2
src/storage/compaction/ob_basic_schedule_tablet_func.cpp	src/storage/compaction/ob_basic_schedule_tablet_func.h	8	oceanbase::compaction::ObBasicScheduleTabletFunc=8
src/storage/compaction/ob_basic_tablet_merge_ctx.cpp	src/storage/compaction/ob_basic_tablet_merge_ctx.h	59	oceanbase::compaction::ObBasicTabletMergeCtx=40;oceanbase::compaction::ObStaticMergeParam=9;oceanbase::compaction::ObTabletStorageSchemaGuard=5
src/storage/compaction/ob_batch_exec_dag.cpp	src/storage/compaction/ob_batch_exec_dag.h	1	oceanbase::compaction::ObBatchExecCollector=1
src/storage/compaction/ob_batch_freeze_tablets_dag.cpp	src/storage/compaction/ob_batch_freeze_tablets_dag.h	8	oceanbase::compaction::ObBatchFreezeTabletsTask=4;oceanbase::compaction::ObBatchFreezeTabletsDag=2;oceanbase::compaction::ObBatchFreezeTabletsParam=2
src/storage/compaction/ob_column_checksum_calculator.cpp	src/storage/compaction/ob_column_checksum_calculator.h	10	oceanbase::compaction::ObColumnChecksumCalculator=4;oceanbase::compaction::ObColumnChecksumAccumulator=3;oceanbase::compaction::ObSSTableColumnChecksum=3
src/storage/compaction/ob_compaction_diagnose.cpp	src/storage/compaction/ob_compaction_diagnose.h	59	oceanbase::compaction::ObCompactionDiagnoseMgr=27;oceanbase::compaction::ObIDiagnoseInfoMgr=16;oceanbase::compaction::ObCompactionDiagnoseIterator=4
src/storage/compaction/ob_compaction_memory_context.cpp	src/storage/compaction/ob_compaction_memory_context.h	19	oceanbase::compaction::ObCompactionBuffer=10;oceanbase::compaction::ObCompactionMemoryContext=7;oceanbase::compaction::ObCompactionMemMonitor=2
src/storage/compaction/ob_compaction_memory_pool.cpp	src/storage/compaction/ob_compaction_memory_pool.h	35	oceanbase::storage::ObCompactionMemPool=15;oceanbase::storage::ObCompactionBufferWriter=7;oceanbase::storage::ObCompactionBufferBlock=6
src/storage/compaction/ob_compaction_progress.cpp	src/storage/compaction/ob_compaction_progress.h	21	oceanbase::compaction::ObCompactionProgressMgr=11;oceanbase::compaction::ObCompactionProgressIterator=3;oceanbase::compaction::ObTabletCompactionProgressIterator=3
src/storage/compaction/ob_compaction_schedule_iterator.cpp	src/storage/compaction/ob_compaction_schedule_iterator.h	13	oceanbase::compaction::ObBasicMergeScheduleIterator=6;oceanbase::compaction::ObCompactionScheduleIterator=5;oceanbase::compaction::ObBasicMergeScheduleIterator::ObTabletArray=2
src/storage/compaction/ob_compaction_schedule_util.cpp	src/storage/compaction/ob_compaction_schedule_util.h	12	oceanbase::compaction::ObBasicMergeScheduler=12
src/storage/compaction/ob_compaction_suggestion.cpp	src/storage/compaction/ob_compaction_suggestion.h	33	oceanbase::compaction::ObCompactionSuggestionMgr=14;oceanbase::compaction::ObCompactionHistogramStat=10;oceanbase::compaction::ObCompactionDagStatus=5
src/storage/compaction/ob_compaction_tablet_diagnose.cpp	src/storage/compaction/ob_compaction_tablet_diagnose.h	8	oceanbase::compaction::ObDiagnoseTabletMgr=8
src/storage/compaction/ob_compaction_trans_cache.cpp	src/storage/compaction/ob_compaction_trans_cache.h	4	oceanbase::compaction::ObCachedTransStateMgr=4
src/storage/compaction/ob_compaction_util.cpp	src/storage/compaction/ob_compaction_util.h	3	oceanbase::compaction::is_valid_get_macro_seq_stage=1;oceanbase::compaction::merge_level_to_str=1;oceanbase::compaction::merge_type_to_str=1
src/storage/compaction/ob_extra_medium_info.cpp	src/storage/compaction/ob_extra_medium_info.h	6	oceanbase::compaction::ObExtraMediumInfo=6
src/storage/compaction/ob_freeze_info_mgr.cpp	src/storage/compaction/ob_freeze_info_mgr.h	33	oceanbase::storage::ObFreezeInfoMgr=24;oceanbase::storage::ObFreezeInfoMgr::ReloadTask=4;oceanbase::storage::ObStorageSnapshotInfo=4
src/storage/compaction/ob_i_compaction_filter.cpp	src/storage/compaction/ob_i_compaction_filter.h	9	oceanbase::compaction::ObICompactionFilter=5;oceanbase::compaction::ObICompactionFilter::ObFilterStatistics=4
src/storage/compaction/ob_index_block_micro_iterator.cpp	src/storage/compaction/ob_index_block_micro_iterator.h	10	oceanbase::compaction::ObIndexBlockMicroIterator=5;oceanbase::compaction::ObMacroBlockDataIterator=5
src/storage/compaction/ob_mds_filter_info.cpp	src/storage/compaction/ob_mds_filter_info.h	6	oceanbase::compaction::ObMdsFilterInfo=6
src/storage/compaction/ob_medium_checker.cpp	src/storage/compaction/ob_medium_checker.h	10	oceanbase::compaction::ObMediumChecker=9;oceanbase::compaction::ObBatchFinishCheckStat=1
src/storage/compaction/ob_medium_compaction_func.cpp	src/storage/compaction/ob_medium_compaction_func.h	29	oceanbase::compaction::ObMediumCompactionScheduleFunc=29
src/storage/compaction/ob_medium_compaction_info.cpp	src/storage/compaction/ob_medium_compaction_info.h	29	oceanbase::compaction::ObMediumCompactionInfo=15;oceanbase::compaction::ObParallelMergeInfo=11;oceanbase::compaction::ObMediumCompactionInfoKey=3
src/storage/compaction/ob_medium_compaction_mgr.cpp	src/storage/compaction/ob_medium_compaction_mgr.h	27	oceanbase::compaction::ObTabletMediumCompactionInfoRecorder=14;oceanbase::compaction::ObMediumCompactionInfoList=13
src/storage/compaction/ob_medium_list_checker.cpp	src/storage/compaction/ob_medium_list_checker.h	6	oceanbase::compaction::ObMediumListChecker=6
src/storage/compaction/ob_medium_loop.cpp	src/storage/compaction/ob_medium_loop.h	8	oceanbase::compaction::ObMediumLoop=6;oceanbase::compaction::ObScheduleNewMediumLoop=2
src/storage/compaction/ob_partition_merge_fuser.cpp	src/storage/compaction/ob_partition_merge_fuser.h	21	oceanbase::compaction::ObMergeFuser=10;oceanbase::compaction::ObMinorPartitionMergeFuser=4;oceanbase::compaction::ObMajorPartitionMergeFuser=3
src/storage/compaction/ob_partition_merge_iter.cpp	src/storage/compaction/ob_partition_merge_iter.h	70	oceanbase::compaction::ObPartitionMinorRowMergeIter=17;oceanbase::compaction::ObPartitionMinorMacroMergeIter=15;oceanbase::compaction::ObPartitionMacroMergeIter=12
